,Produktname,Line,Charge,Uhrzeit,L,a,b,YI,Beginn,Ende,current_time,Stamp,Temperatures_Reg02_Sps_Istwert,Temperatures_Reg03_Sps_Istwert,Temperatures_Reg04_Sps_Istwert,Temperatures_Reg05_Sps_Istwert,Temperatures_Reg06_Sps_Istwert,Temperatures_Reg07_Sps_Istwert,Temperatures_Reg08_Sps_Istwert,Temperatures_Reg09_Sps_Istwert,Temperatures_Reg10_Sps_Istwert,Temperatures_Reg11_Sps_Istwert,Temperatures_Reg12_Sps_Istwert,Temperatures_Reg02_Pc_Sollwert,Temperatures_Reg03_Pc_Sollwert,Temperatures_Reg04_Pc_Sollwert,Temperatures_Reg05_Pc_Sollwert,Temperatures_Reg06_Pc_Sollwert,Temperatures_Reg07_Pc_Sollwert,Temperatures_Reg08_Pc_Sollwert,Temperatures_Reg09_Pc_Sollwert,Temperatures_Reg10_Pc_Sollwert,Temperatures_Reg11_Pc_Sollwert,Temperatures_Reg12_Pc_Sollwert,Feeder_DosSum_Sps_Durchsatz_Istwert,Feeder_DosSum_Pc_Durchsatz_Sollwert,Feeder_Dos01_Sps_Durchsatz_Istwert,Feeder_Dos02_Sps_Durchsatz_Istwert,Feeder_Dos03_Sps_Durchsatz_Istwert,Feeder_Dos04_Sps_Durchsatz_Istwert,Feeder_Dos05_Sps_Durchsatz_Istwert,Feeder_Dos06_Sps_Durchsatz_Istwert,Feeder_Dos07_Sps_Durchsatz_Istwert,Feeder_Dos08_Sps_Durchsatz_Istwert,Feeder_Dos01_Pc_Durchsatz_Sollwert,Feeder_Dos02_Pc_Durchsatz_Sollwert,Feeder_Dos03_Pc_Durchsatz_Sollwert,Feeder_Dos04_Pc_Durchsatz_Sollwert,Feeder_Dos05_Pc_Durchsatz_Sollwert,Feeder_Dos06_Pc_Durchsatz_Sollwert,Feeder_Dos07_Pc_Durchsatz_Sollwert,Feeder_Dos08_Pc_Durchsatz_Sollwert,Misc_Hat_Sps_Drehzahl_Istwert,Misc_Hat_Pc_Drehzahl_Sollwert,Misc_Hat_Sps_Drehmoment_Istwert,Temperatures_AE_Materialtemperatur01,Temperatures_AE_Materialtemperatur02,Misc_Mtd01_Sps_Istwert,Feeder_Dos01_Sps_MotorStellwert,Feeder_Dos02_Sps_MotorStellwert,Feeder_Dos03_Sps_MotorStellwert,Feeder_Dos04_Sps_MotorStellwert,Feeder_Dos05_Sps_MotorStellwert,Feeder_Dos06_Sps_MotorStellwert,Feeder_Dos07_Sps_MotorStellwert,Feeder_Dos08_Sps_MotorStellwert,Feeder_Dos01_Sps_Dosierfaktor,Feeder_Dos02_Sps_Dosierfaktor,Feeder_Dos03_Sps_Dosierfaktor,Feeder_Dos04_Sps_Dosierfaktor,Feeder_Dos05_Sps_Dosierfaktor,Feeder_Dos06_Sps_Dosierfaktor,Feeder_Dos07_Sps_Dosierfaktor,Feeder_Dos08_Sps_Dosierfaktor,Feeder_Dos01_Sps_MotorDrehzahl,Feeder_Dos02_Sps_MotorDrehzahl,Feeder_Dos03_Sps_MotorDrehzahl,Feeder_Dos04_Sps_MotorDrehzahl,Feeder_Dos05_Sps_MotorDrehzahl,Feeder_Dos06_Sps_MotorDrehzahl,Feeder_Dos07_Sps_MotorDrehzahl,Feeder_Dos08_Sps_MotorDrehzahl,Feeder_Dos01_Sps_Nettogewicht,Feeder_Dos02_Sps_Nettogewicht,Feeder_Dos03_Sps_Nettogewicht,Feeder_Dos04_Sps_Nettogewicht,Feeder_Dos05_Sps_Nettogewicht,Feeder_Dos06_Sps_Nettogewicht,Feeder_Dos07_Sps_Nettogewicht,Feeder_Dos08_Sps_Nettogewicht
95,BP 110/02 (717221),ZSK 70.4,23010025,8:58,75.56,4.05,20.74,46.37,05.01.2023 22:35:00,06.01.2023 23:20:00,2023-01-06 08:58:00,2023-01-06 08:58:52,185.2,185.5,190.5,144.7,144.5,145.4,165.0,155.7,100.1,169.7,151.3,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,147.0,800.169189,800.000061,480.843994,0.0,309.719238,6.417006,0.0,3.207924,0.0,0.0,480.799988,0.0,309.600006,6.400001,0.0,3.2,0.0,0.0,359.5,360.0,72.3,23.8,212.3,4.7,45.559998,0.0,48.540001,8.42,0.0,26.459999,0.0,0.0,1055.032227,633.8125,634.377441,75.820236,20.991455,11.988552,250.0,96.193359,1367.0,0.0,1454.0,255.0,0.0,797.0,0.0,0.0,40.385521,0.017433,54.396423,17.103264,21.585011,9.798658,0.0,0.0
96,BP 110/02 (717221),ZSK 70.5,23010025,8:57,75.17,4.14,22.4,49.53,05.01.2023 22:35:00,06.01.2023 23:20:00,2023-01-06 08:57:00,2023-01-06 08:57:57,185.0,183.4,170.3,144.9,144.9,144.8,184.8,156.7,99.9,172.2,154.9,185.0,185.0,170.0,145.0,145.0,145.0,165.0,157.0,100.0,150.0,147.0,800.097107,800.000061,480.618713,0.0,309.879089,6.39595,0.0,3.203351,0.0,0.0,480.799988,0.0,309.600006,6.4,0.0,3.2,0.0,0.0,358.5,360.0,77.3,199.6,171.8,3.7,64.819992,0.0,48.699997,9.52,0.0,23.82,0.0,0.0,741.746338,379.281128,636.344116,67.377716,22.373993,13.471405,94.348785,65.541809,1943.0,0.0,1459.0,585.0,0.0,706.0,0.0,0.0,46.188347,1.194599,47.760025,17.17651,15.401794,9.549751,0.0,0.0
97,BP 110/02 (717221),ZSK 70.9,23010025,8:56,74.05,4.78,23.74,53.0,05.01.2023 20:35:00,06.01.2023 06:30:00,2023-01-06 08:56:00,2023-01-06 08:56:51,184.699997,183.300003,168.699997,143.399994,146.300003,145.899994,164.5,153.699997,101.800003,179.100006,167.0,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,807.614746,808.031128,480.292755,0.0,309.704742,6.410236,0.0,3.204945,0.0,8.004752,480.819092,0.0,309.612762,6.39967,0.0,3.2,0.0,7.999586,359.838867,360.0,83.027344,26.0,210.300003,16.348379,43.721588,0.0,51.70079,8.961946,0.0,8.581765,0.0,22.074696,1100.232056,1005.732239,599.260498,71.366295,47.016251,37.428757,37.677715,36.216507,1311.0,0.0,1551.0,268.0,0.0,257.0,0.0,662.0,59.161003,37.385002,37.364002,20.703001,18.503,10.436001,0.0,46.200001
98,BP 110/02 (717221),ZSK 70.9,23010027,6:39,73.81,4.96,23.84,53.46,06.01.2023 16:30:00,07.01.2023 02:30:00,2023-01-07 06:39:00,2023-01-07 06:39:56,59.900002,71.099998,74.900002,74.800003,71.199997,71.099998,69.199997,65.699997,60.599998,55.900002,51.799999,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,0.0,508.141632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.293991,200.0,118.028099,2.439631,0.0,1.219878,0.0,3.16,0.0,220.0,0.0,20.1,55.400002,-2.408854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.954224,1006.356079,567.997925,73.132065,47.016251,36.715618,37.677715,36.240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.285004,-0.195,-0.011,-0.266,18.399,-0.151,0.0,0.382
99,BP 110/02 (717221),ZSK 70.4,23010025,18:00,76.77,3.51,19.37,42.9,05.01.2023 22:35:00,06.01.2023 23:20:00,2023-01-06 18:00:00,2023-01-06 18:00:48,185.0,185.9,190.3,145.0,145.0,144.6,164.6,155.5,100.1,166.2,148.8,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,147.0,799.702515,800.000061,480.799988,0.0,309.299744,6.397446,0.0,3.205297,0.0,0.0,480.799988,0.0,309.600006,6.400001,0.0,3.2,0.0,0.0,359.5,360.0,75.7,28.6,211.8,5.0,45.559998,0.0,49.339996,8.619999,0.0,25.599998,0.0,0.0,1056.159668,633.8125,625.727173,74.845779,20.991455,12.512276,250.0,96.193359,1366.0,0.0,1477.0,259.0,0.0,765.0,0.0,0.0,53.514725,-0.01487,57.522232,14.434238,21.518936,8.835928,0.0,0.0
100,BP 110/02 (717231),ZSK 70.5,23010089,11:40,73.7,4.84,24.08,53.82,03.02.2023 10:15:00,04.02.2023 04:00:00,2023-02-03 11:40:00,2023-02-03 11:40:57,165.3,181.6,172.6,150.0,150.9,147.9,160.3,156.6,104.0,150.1,147.6,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,299.263733,300.0,181.400055,0.0,116.648102,1.215582,0.0,0.0,0.0,0.0,181.229996,0.0,116.970009,1.2,0.0,0.6,0.0,0.0,258.3,260.0,35.7,199.7,150.8,3.7,22.48,0.0,17.799999,2.04,0.0,0.0,0.0,0.0,792.619385,384.618103,657.828491,60.365791,45.269005,12.850145,94.348785,65.541809,676.0,0.0,533.0,123.0,0.0,0.0,0.0,0.0,49.865707,38.442604,57.150284,18.600163,17.042084,9.837,0.0,0.0
101,BP 110/02 (717231),ZSK 70.5,23010089,17:50,75.38,4.13,23.39,51.12,06.02.2023 21:40:00,07.02.2023 22:45:00,2023-02-07 17:50:00,2023-02-07 17:50:57,183.5,184.2,171.0,145.5,144.9,145.3,193.1,165.3,100.3,178.6,162.6,185.0,185.0,170.0,145.0,145.0,145.0,165.0,157.0,100.0,150.0,140.0,800.158875,800.0,483.437927,0.0,311.919983,3.20076,0.0,1.600208,0.0,0.0,483.279999,0.0,311.920013,3.2,0.0,1.6,0.0,0.0,367.7,370.0,74.4,203.4,177.6,3.9,72.419998,0.0,47.639999,4.48,0.0,12.299999,0.0,0.0,666.577515,384.618103,655.074585,71.530289,45.269005,12.74507,94.348785,65.541809,2173.0,0.0,1429.0,276.0,0.0,368.0,0.0,0.0,43.015633,38.657402,56.169983,17.993771,16.355034,10.424551,0.0,0.0
102,BP 110/02 (717221),ZSK 70.5,23010092,6:30,73.77,4.86,25.09,55.51,10.02.2023 03:00:00,11.02.2023 03:00:00,2023-02-10 06:30:00,2023-02-10 06:30:54,140.8,155.2,150.0,149.8,152.2,152.6,150.1,158.0,143.7,54.6,76.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,100.0,0.4,143.4,80.6,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.470703,412.2995,642.379272,69.840988,42.646584,12.245173,94.348785,65.541809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.267563,0.33345,11.542847,-0.343719,16.408211,-0.134926,0.0,0.0
103,BP 110/02 (717221),ZSK 70.9,99230076,13:58,77.57,3.31,22.59,47.97,13.02.2023 12:30:00,14.02.2023 15:15:00,2023-02-13 13:58:00,2023-02-13 13:58:44,185.199997,184.399994,170.600006,144.5,145.899994,144.399994,165.699997,153.100006,97.699997,186.100006,173.300003,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,810.393616,810.299988,520.000061,0.0,276.891327,0.0,10.29987,3.198367,0.0,0.0,520.000061,0.0,276.799988,0.0,10.3,3.2,0.0,0.0,359.912109,360.0,81.855469,23.1,217.199997,0.115741,42.672253,0.0,47.504169,0.0,22.032093,8.362456,0.0,0.0,1218.654053,1129.352417,582.29303,84.77697,46.748596,38.290611,37.677715,37.748905,1280.0,0.0,1425.0,0.0,660.0,250.0,0.0,0.0,63.765003,-0.091,40.547001,14.834001,29.793001,9.186001,0.0,0.363
104,BP 110/02 (717221),ZSK 70.5,23010164,6:21,74.3,4.42,24.01,52.98,21.02.2023 12:30:00,22.02.2023 15:55:00,2023-02-22 06:21:00,2023-02-22 06:21:50,173.0,168.7,155.3,147.4,144.3,145.2,142.1,140.2,88.3,27.2,23.6,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,20.0,20.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.199989,0.0,77.399994,1.6,0.0,0.8,0.0,0.0,-0.9,160.0,0.3,151.5,25.8,-777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.965454,412.2995,629.401123,89.905579,42.646584,14.328526,94.348785,65.541809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.936401,0.293251,56.188889,10.93911,25.144302,6.800175,0.0,0.0
105,BP 110/02 (717221),ZSK 70.5,23010163,18:00,74.16,4.62,24.9,54.76,21.02.2023 12:30:00,22.02.2023 15:55:00,2023-02-21 18:00:00,2023-02-21 18:00:49,69.5,81.3,83.0,81.9,81.5,80.8,79.0,74.8,75.7,22.8,24.3,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,20.0,20.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.199989,0.0,77.399994,1.6,0.0,0.8,0.0,0.0,-0.9,160.0,0.3,86.8,24.0,-777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.965454,412.2995,629.401123,89.905579,42.646584,14.328526,94.348785,65.541809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.922005,0.462452,56.147491,11.047573,25.196121,6.791101,0.0,0.0
106,BP 110/02 (717221),ZSK 70.5,23010166,7:03,71.23,5.83,25.67,58.82,22.02.2023 15:55:00,23.02.2023 17:55:00,2023-02-23 07:03:00,2023-02-23 07:03:56,185.0,184.6,170.9,145.5,144.9,144.9,198.9,164.6,90.0,26.8,27.7,185.0,185.0,170.0,145.0,145.0,145.0,165.0,156.0,90.0,20.0,20.0,999.785095,1000.0,601.065552,0.0,386.725342,7.999229,0.0,3.995,0.0,0.0,600.999939,0.0,386.999969,8.0,0.0,4.0,0.0,0.0,448.1,450.0,80.0,202.9,26.0,-777.0,56.360001,0.0,62.0,8.539999,0.0,28.66,0.0,0.0,1065.020996,412.2995,624.217529,92.456909,42.646584,13.994635,94.348785,65.541809,1691.0,0.0,1856.0,531.0,0.0,858.0,0.0,0.0,40.3256,0.658051,50.281265,13.825657,24.997803,8.2899,0.0,0.0
107,BP 110/02 (717221),ZSK 70.5,23010165,18:00,74.37,4.44,23.48,52.06,23.02.2023 17:55:00,24.02.2023 20:40:00,2023-02-23 18:00:00,2023-02-23 18:01:00,56.3,66.5,69.8,69.3,68.7,67.3,65.5,64.9,66.7,22.4,23.5,185.0,185.0,170.0,145.0,145.0,145.0,165.0,156.0,90.0,20.0,20.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.199989,0.0,77.399994,1.6,0.0,0.8,0.0,0.0,-149.9,160.0,777.7,72.4,22.6,-777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.401123,412.2995,628.918457,89.869446,42.646584,13.670357,94.348785,65.541809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.404732,0.381599,48.48085,-0.404465,24.845848,-0.162374,0.0,0.0
108,BP 110/02 (717221),ZSK 70.5,23010168,6:24,70.78,6.05,25.77,59.5,23.02.2023 17:55:00,24.02.2023 20:40:00,2023-02-24 06:24:00,2023-02-24 06:24:59,26.6,25.2,24.6,23.3,22.8,22.5,21.9,21.9,22.1,18.0,18.5,185.0,185.0,170.0,145.0,145.0,145.0,165.0,156.0,90.0,20.0,20.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.199989,0.0,77.399994,1.6,0.0,0.8,0.0,0.0,-149.7,160.0,777.7,24.3,18.2,-777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.401123,412.2995,628.918457,89.869446,42.646584,13.670357,94.348785,65.541809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.418518,0.184502,48.518051,-0.265476,24.726013,-0.149851,0.0,0.0
109,BP 110/02 (717221),ZSK 70.5,23010168,18:00,71.09,5.76,25.33,58.25,27.02.2023 22:15:00,28.02.2023 14:45:00,2023-02-28 18:00:00,2023-02-28 18:00:46,185.4,185.1,170.9,145.3,144.9,145.3,195.4,165.0,90.1,27.5,28.0,185.0,185.0,170.0,145.0,145.0,145.0,165.0,158.0,90.0,20.0,20.0,899.712219,900.0,540.893433,0.0,347.966187,7.196101,0.0,3.593023,0.0,0.0,540.900024,0.0,348.299988,7.2,0.0,3.6,0.0,0.0,406.2,410.0,77.2,202.6,27.1,-777.0,48.419998,0.0,52.839996,8.299999,0.0,23.759998,0.0,0.0,1115.39209,412.2995,661.52417,86.61293,42.646584,15.246038,94.348785,65.541809,1452.0,0.0,1585.0,506.0,0.0,715.0,0.0,0.0,39.859283,0.58395,54.638031,14.565964,24.202431,6.8454,0.0,0.0
